Fecha;Sector;Ventas
16/03/2021;COMERCIAL;156.82
16/03/2021;COMERCIAL;156.82
16/03/2021;COMERCIAL;156.82
16/03/2021;COMERCIAL;156.82
16/03/2021;COMERCIAL;2,477.69
16/03/2021;RESIDENCIAL;1,225.23
16/03/2021;RESIDENCIAL;5,068.66
16/03/2021;RESIDENCIAL;3,430.65
16/03/2021;COMERCIAL;268.99
16/03/2021;COMERCIAL;268.99
16/03/2021;COMERCIAL;268.99
16/03/2021;COMERCIAL;268.99
16/03/2021;COMERCIAL;94.74
16/03/2021;COMERCIAL;94.74
16/03/2021;COMERCIAL;94.74
16/03/2021;COMERCIAL;94.74
16/03/2021;COMERCIAL;94.74
16/03/2021;RESIDENCIAL;5,445.49
16/03/2021;COMERCIAL;2,962.33
16/03/2021;COMERCIAL;79.49
16/03/2021;COMERCIAL;79.49
16/03/2021;COMERCIAL;79.49
16/03/2021;COMERCIAL;79.49
16/03/2021;COMERCIAL;79.49
16/03/2021;COMERCIAL;79.49
16/03/2021;COMERCIAL;79.49
16/03/2021;COMERCIAL;79.49
16/03/2021;COMERCIAL;79.49
16/03/2021;COMERCIAL;79.49
19/03/2021;COMERCIAL;5,383.15
19/03/2021;COMERCIAL;1,912.64
19/03/2021;COMERCIAL;1,255.55
19/03/2021;COMERCIAL;1,710.78
19/03/2021;COMERCIAL;518.43
19/03/2021;COMERCIAL;518.43
19/03/2021;COMERCIAL;641.79
19/03/2021;COMERCIAL;956.31
19/03/2021;COMERCIAL;641.79
19/03/2021;COMERCIAL;908.39
19/03/2021;COMERCIAL;2,998.96
19/03/2021;COMERCIAL;518.43
19/03/2021;COMERCIAL;1,403.38
19/03/2021;COMERCIAL;641.79
19/03/2021;COMERCIAL;999.64
15/03/2021;COMERCIAL;13,558.98
30/03/2021;RESIDENCIAL;8,797.52
30/03/2021;COMERCIAL;186.44
30/03/2021;RESIDENCIAL;4,666.27
30/03/2021;COMERCIAL;7,102.87
30/03/2021;RESIDENCIAL;5,171.37
9/04/2021;COMERCIAL;4,019.85
21/04/2021;COMERCIAL;2,621.29
21/04/2021;COMERCIAL;4,971.43
21/04/2021;COMERCIAL;4,609.86
21/04/2021;COMERCIAL;103.94
21/04/2021;COMERCIAL;103.94
21/04/2021;COMERCIAL;103.94
21/04/2021;COMERCIAL;103.94
21/04/2021;COMERCIAL;103.94
21/04/2021;COMERCIAL;988.62
21/04/2021;COMERCIAL;137.83
21/04/2021;COMERCIAL;137.83
21/04/2021;COMERCIAL;137.83
21/04/2021;COMERCIAL;137.83
21/04/2021;COMERCIAL;137.83
21/04/2021;COMERCIAL;137.83
21/04/2021;COMERCIAL;137.83
21/04/2021;COMERCIAL;137.83
21/04/2021;COMERCIAL;137.83
21/04/2021;COMERCIAL;137.83
21/04/2021;COMERCIAL;179.63
21/04/2021;COMERCIAL;179.63
21/04/2021;COMERCIAL;179.63
21/04/2021;COMERCIAL;179.63
21/04/2021;COMERCIAL;1,536.61
21/04/2021;COMERCIAL;1,536.61
21/04/2021;COMERCIAL;103.94
21/04/2021;COMERCIAL;103.94
21/04/2021;COMERCIAL;103.94
21/04/2021;COMERCIAL;103.94
21/04/2021;COMERCIAL;103.94
21/04/2021;COMERCIAL;103.94
21/04/2021;COMERCIAL;103.94
21/04/2021;COMERCIAL;103.94
21/04/2021;COMERCIAL;103.94
21/04/2021;COMERCIAL;103.94
21/04/2021;COMERCIAL;103.94
21/04/2021;COMERCIAL;103.94
21/04/2021;COMERCIAL;103.94
21/04/2021;COMERCIAL;103.94
21/04/2021;COMERCIAL;103.94
21/04/2021;COMERCIAL;188.67
21/04/2021;COMERCIAL;1,977.26
21/04/2021;COMERCIAL;137.83
21/04/2021;COMERCIAL;137.83
21/04/2021;COMERCIAL;137.83
21/04/2021;COMERCIAL;137.83
21/04/2021;COMERCIAL;137.83
21/04/2021;COMERCIAL;137.83
21/04/2021;COMERCIAL;137.83
21/04/2021;COMERCIAL;137.83
21/04/2021;COMERCIAL;137.83
21/04/2021;COMERCIAL;137.83
21/04/2021;COMERCIAL;179.63
21/04/2021;COMERCIAL;179.63
21/04/2021;COMERCIAL;179.63
21/04/2021;COMERCIAL;179.63
21/04/2021;COMERCIAL;179.63
21/04/2021;COMERCIAL;179.63
21/04/2021;COMERCIAL;179.63
21/04/2021;COMERCIAL;179.63
21/04/2021;COMERCIAL;179.63
21/04/2021;COMERCIAL;179.63
21/04/2021;COMERCIAL;227.09
21/04/2021;COMERCIAL;227.09
21/04/2021;COMERCIAL;227.09
21/04/2021;COMERCIAL;227.09
21/04/2021;COMERCIAL;227.09
21/04/2021;COMERCIAL;227.09
21/04/2021;COMERCIAL;227.09
21/04/2021;COMERCIAL;227.09
21/04/2021;COMERCIAL;227.09
21/04/2021;COMERCIAL;227.09
21/04/2021;COMERCIAL;227.09
21/04/2021;COMERCIAL;227.09
21/04/2021;COMERCIAL;227.09
21/04/2021;COMERCIAL;227.09
21/04/2021;COMERCIAL;227.09
21/04/2021;COMERCIAL;1,265.45
21/04/2021;COMERCIAL;1,265.45
21/04/2021;COMERCIAL;82.46
21/04/2021;COMERCIAL;82.46
21/04/2021;COMERCIAL;82.46
21/04/2021;COMERCIAL;82.46
21/04/2021;COMERCIAL;82.46
21/04/2021;COMERCIAL;734.40
21/04/2021;COMERCIAL;674.52
21/04/2021;COMERCIAL;851.91
21/04/2021;COMERCIAL;851.91
21/04/2021;COMERCIAL;209.01
21/04/2021;COMERCIAL;209.01
21/04/2021;COMERCIAL;209.01
21/04/2021;COMERCIAL;209.01
21/04/2021;COMERCIAL;209.01
21/04/2021;COMERCIAL;209.01
5/05/2021;INDUSTRIAL;4,043.18
5/05/2021;INDUSTRIAL;1,883.52
5/05/2021;INDUSTRIAL;2,116.14
5/05/2021;INDUSTRIAL;2,116.14
5/05/2021;INDUSTRIAL;2,268.54
5/05/2021;INDUSTRIAL;812.52
5/05/2021;INDUSTRIAL;1,785.44
5/05/2021;INDUSTRIAL;1,858.52
5/05/2021;INDUSTRIAL;1,307.01
5/05/2021;INDUSTRIAL;812.52
11/05/2021;COMERCIAL;180.02
11/05/2021;COMERCIAL;180.02
11/05/2021;COMERCIAL;180.02
11/05/2021;COMERCIAL;180.02
11/05/2021;COMERCIAL;180.02
11/05/2021;COMERCIAL;180.02
11/05/2021;COMERCIAL;180.02
11/05/2021;COMERCIAL;180.02
11/05/2021;COMERCIAL;180.02
11/05/2021;COMERCIAL;180.02
11/05/2021;COMERCIAL;180.02
11/05/2021;COMERCIAL;180.02
11/05/2021;COMERCIAL;180.02
11/05/2021;COMERCIAL;180.02
11/05/2021;COMERCIAL;180.02
11/05/2021;COMERCIAL;4,676.34
11/05/2021;RESIDENCIAL;4,226.27
11/05/2021;COMERCIAL;229.41
11/05/2021;COMERCIAL;489.57
11/05/2021;COMERCIAL;3,732.29
11/05/2021;COMERCIAL;8,808.23
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;100.98
11/05/2021;COMERCIAL;410.54
11/05/2021;COMERCIAL;2,749.82
11/05/2021;COMERCIAL;2,151.55
11/05/2021;COMERCIAL;2,589.54
11/05/2021;COMERCIAL;1,142.74
11/05/2021;COMERCIAL;106.47
11/05/2021;COMERCIAL;106.47
11/05/2021;COMERCIAL;106.47
11/05/2021;COMERCIAL;106.47
11/05/2021;COMERCIAL;106.47
11/05/2021;COMERCIAL;106.47
11/05/2021;COMERCIAL;106.47
11/05/2021;COMERCIAL;106.47
11/05/2021;COMERCIAL;106.47
11/05/2021;COMERCIAL;106.47
11/05/2021;COMERCIAL;106.47
11/05/2021;COMERCIAL;106.47
11/05/2021;COMERCIAL;106.47
11/05/2021;COMERCIAL;106.47
11/05/2021;COMERCIAL;106.47
11/05/2021;COMERCIAL;106.47
11/05/2021;COMERCIAL;106.47
11/05/2021;COMERCIAL;106.47
11/05/2021;COMERCIAL;106.47
11/05/2021;COMERCIAL;106.47
11/05/2021;COMERCIAL;3,329.42
11/05/2021;COMERCIAL;132.81
11/05/2021;COMERCIAL;132.81
11/05/2021;COMERCIAL;132.81
11/05/2021;COMERCIAL;132.81
11/05/2021;COMERCIAL;132.81
11/05/2021;COMERCIAL;132.81
11/05/2021;COMERCIAL;132.81
11/05/2021;COMERCIAL;132.81
11/05/2021;COMERCIAL;132.81
11/05/2021;COMERCIAL;132.81
11/05/2021;COMERCIAL;171.23
11/05/2021;COMERCIAL;171.23
11/05/2021;COMERCIAL;171.23
11/05/2021;COMERCIAL;171.23
11/05/2021;COMERCIAL;171.23
11/05/2021;COMERCIAL;171.23
11/05/2021;COMERCIAL;171.23
11/05/2021;COMERCIAL;171.23
11/05/2021;COMERCIAL;171.23
11/05/2021;COMERCIAL;171.23
11/05/2021;COMERCIAL;1,540.11
11/05/2021;RESIDENCIAL;3,622.51
11/05/2021;COMERCIAL;922.08
11/05/2021;COMERCIAL;1,844.18
11/05/2021;COMERCIAL;1,317.27
11/05/2021;COMERCIAL;3,699.36
11/05/2021;COMERCIAL;1,540.11
11/05/2021;COMERCIAL;1,540.11
11/05/2021;COMERCIAL;2,095.56
11/05/2021;RESIDENCIAL;4,198.82
11/05/2021;COMERCIAL;2,415.01
11/05/2021;COMERCIAL;3,273.44
11/05/2021;COMERCIAL;720.11
11/05/2021;COMERCIAL;2,221.81
11/05/2021;RESIDENCIAL;5,269.12
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;COMERCIAL;148.18
11/05/2021;RESIDENCIAL;362.24
11/05/2021;RESIDENCIAL;2,305.23
11/05/2021;RESIDENCIAL;2,305.23
11/05/2021;COMERCIAL;2,095.56
11/05/2021;COMERCIAL;2,969.15
11/05/2021;COMERCIAL;623.50
11/05/2021;COMERCIAL;4,281.16
11/05/2021;COMERCIAL;1,102.11
11/05/2021;COMERCIAL;1,102.11
11/05/2021;COMERCIAL;88.90
11/05/2021;COMERCIAL;88.90
11/05/2021;COMERCIAL;88.90
11/05/2021;COMERCIAL;88.90
11/05/2021;COMERCIAL;88.90
11/05/2021;COMERCIAL;88.90
11/05/2021;COMERCIAL;88.90
11/05/2021;COMERCIAL;88.90
11/05/2021;COMERCIAL;88.90
11/05/2021;COMERCIAL;88.90
11/05/2021;COMERCIAL;214.04
11/05/2021;COMERCIAL;214.04
14/05/2021;RESIDENCIAL;3,249.98
14/05/2021;RESIDENCIAL;7,587.05
14/05/2021;RESIDENCIAL;10,942.42
14/05/2021;RESIDENCIAL;11,788.67
14/05/2021;RESIDENCIAL;3,094.43
14/05/2021;RESIDENCIAL;3,983.20
14/05/2021;RESIDENCIAL;16,413.32
14/05/2021;RESIDENCIAL;4,265.63
14/05/2021;RESIDENCIAL;4,443.31
15/05/2021;RESIDENCIAL;5,211.51
15/05/2021;RESIDENCIAL;5,211.51
15/05/2021;RESIDENCIAL;2,605.75
19/05/2021;COMERCIAL;2,774.03
19/05/2021;COMERCIAL;1,249.39
19/05/2021;RESIDENCIAL;857.27
19/05/2021;RESIDENCIAL;8,005.17
19/05/2021;RESIDENCIAL;4,464.92
19/05/2021;RESIDENCIAL;8,572.99
19/05/2021;RESIDENCIAL;13,992.72
19/05/2021;RESIDENCIAL;10,716.24
19/05/2021;RESIDENCIAL;14,623.21
19/05/2021;RESIDENCIAL;15,600.16
19/05/2021;RESIDENCIAL;9,236.16
1/06/2021;COMERCIAL;1,190.98
1/06/2021;COMERCIAL;1,190.98
1/06/2021;COMERCIAL;1,190.98
1/06/2021;COMERCIAL;1,190.98
1/06/2021;COMERCIAL;1,190.98
1/06/2021;COMERCIAL;1,190.98
1/06/2021;COMERCIAL;1,190.98
1/06/2021;COMERCIAL;1,190.98
1/06/2021;COMERCIAL;1,190.98
1/06/2021;COMERCIAL;1,190.98
10/06/2021;COMERCIAL;2,205.74
10/06/2021;COMERCIAL;3,110.93
10/06/2021;COMERCIAL;1,246.11
10/06/2021;COMERCIAL;1,712.31
10/06/2021;COMERCIAL;464.01
10/06/2021;COMERCIAL;1,274.43
10/06/2021;COMERCIAL;2,657.79
10/06/2021;COMERCIAL;1,395.33
10/06/2021;COMERCIAL;409.55
10/06/2021;COMERCIAL;444.40
10/06/2021;COMERCIAL;444.40
10/06/2021;COMERCIAL;444.40
10/06/2021;COMERCIAL;444.40
10/06/2021;COMERCIAL;444.40
10/06/2021;COMERCIAL;444.40
10/06/2021;COMERCIAL;444.40
10/06/2021;COMERCIAL;444.40
10/06/2021;COMERCIAL;3,049.93
10/06/2021;COMERCIAL;3,255.79
10/06/2021;COMERCIAL;2,774.34
10/06/2021;COMERCIAL;3,790.63
10/06/2021;COMERCIAL;2,400.72
10/06/2021;COMERCIAL;1,202.53
10/06/2021;COMERCIAL;1,633.89
15/05/2021;COMERCIAL;7,188.91
15/05/2021;COMERCIAL;13,464.27
15/05/2021;RESIDENCIAL;9,719.52
30/06/2021;COMERCIAL;183.59
30/06/2021;COMERCIAL;183.59
30/06/2021;COMERCIAL;183.59
30/06/2021;COMERCIAL;183.59
30/06/2021;COMERCIAL;183.59
30/06/2021;COMERCIAL;183.59
30/06/2021;COMERCIAL;183.59
30/06/2021;COMERCIAL;183.59
30/06/2021;COMERCIAL;183.59
30/06/2021;COMERCIAL;183.59
30/06/2021;COMERCIAL;183.59
30/06/2021;COMERCIAL;183.59
30/06/2021;COMERCIAL;183.59
30/06/2021;COMERCIAL;183.59
30/06/2021;COMERCIAL;183.59
30/06/2021;COMERCIAL;183.59
30/06/2021;COMERCIAL;183.59
30/06/2021;COMERCIAL;183.59
30/06/2021;COMERCIAL;183.59
30/06/2021;COMERCIAL;183.59
30/06/2021;COMERCIAL;2,271.69
30/06/2021;COMERCIAL;957.94
30/06/2021;COMERCIAL;116.31
30/06/2021;COMERCIAL;116.31
30/06/2021;COMERCIAL;116.31
30/06/2021;COMERCIAL;116.31
30/06/2021;COMERCIAL;116.31
30/06/2021;COMERCIAL;116.31
30/06/2021;COMERCIAL;116.31
30/06/2021;COMERCIAL;116.31
30/06/2021;COMERCIAL;116.31
30/06/2021;COMERCIAL;116.31
30/06/2021;COMERCIAL;116.31
30/06/2021;COMERCIAL;116.31
30/06/2021;COMERCIAL;116.31
30/06/2021;COMERCIAL;116.31
30/06/2021;COMERCIAL;116.31
30/06/2021;COMERCIAL;116.31
30/06/2021;COMERCIAL;116.31
30/06/2021;COMERCIAL;116.31
30/06/2021;COMERCIAL;116.31
30/06/2021;COMERCIAL;165.35
30/06/2021;COMERCIAL;116.31
30/06/2021;COMERCIAL;165.35
30/06/2021;COMERCIAL;165.35
30/06/2021;COMERCIAL;165.35
30/06/2021;COMERCIAL;165.35
30/06/2021;COMERCIAL;165.35
30/06/2021;COMERCIAL;165.35
30/06/2021;COMERCIAL;165.35
30/06/2021;COMERCIAL;165.35
30/06/2021;COMERCIAL;165.35
30/06/2021;COMERCIAL;269.13
30/06/2021;COMERCIAL;269.13
30/06/2021;COMERCIAL;269.13
30/06/2021;COMERCIAL;269.13
30/06/2021;COMERCIAL;465.27
30/06/2021;COMERCIAL;465.27
30/06/2021;COMERCIAL;239.47
30/06/2021;COMERCIAL;239.47
30/06/2021;COMERCIAL;239.47
30/06/2021;COMERCIAL;239.47
30/06/2021;COMERCIAL;239.47
30/06/2021;COMERCIAL;239.47
30/06/2021;COMERCIAL;239.47
30/06/2021;COMERCIAL;239.47
30/06/2021;COMERCIAL;239.47
30/06/2021;COMERCIAL;239.47
30/06/2021;COMERCIAL;135.70
30/06/2021;COMERCIAL;135.70
30/06/2021;COMERCIAL;1,613.68
30/06/2021;COMERCIAL;223.50
30/06/2021;COMERCIAL;3,145.25
30/06/2021;COMERCIAL;4,557.09
30/06/2021;COMERCIAL;1,493.92
30/06/2021;COMERCIAL;2,736.98
30/06/2021;COMERCIAL;2,394.85
30/06/2021;COMERCIAL;1,785.87
30/06/2021;COMERCIAL;1,596.57
30/06/2021;COMERCIAL;92.36
30/06/2021;COMERCIAL;92.36
30/06/2021;COMERCIAL;92.36
30/06/2021;COMERCIAL;2,851.02
30/06/2021;COMERCIAL;1,468.84
30/06/2021;COMERCIAL;1,870.27
30/06/2021;COMERCIAL;307.90
30/06/2021;COMERCIAL;153.94
30/06/2021;COMERCIAL;153.94
30/06/2021;COMERCIAL;153.94
30/06/2021;COMERCIAL;153.94
30/06/2021;COMERCIAL;153.94
30/06/2021;COMERCIAL;770.91
30/06/2021;COMERCIAL;770.91
30/06/2021;COMERCIAL;770.91
30/06/2021;COMERCIAL;770.91
30/06/2021;COMERCIAL;770.91
30/06/2021;COMERCIAL;770.91
30/06/2021;COMERCIAL;770.91
30/06/2021;COMERCIAL;770.91
30/06/2021;COMERCIAL;770.91
30/06/2021;COMERCIAL;770.91
30/06/2021;COMERCIAL;770.91
30/06/2021;COMERCIAL;770.91
30/06/2021;COMERCIAL;770.91
30/06/2021;COMERCIAL;770.91
30/06/2021;COMERCIAL;770.91
30/06/2021;COMERCIAL;770.91
30/06/2021;COMERCIAL;770.91
30/06/2021;COMERCIAL;770.91
30/06/2021;COMERCIAL;770.91
30/06/2021;COMERCIAL;770.91
30/06/2021;COMERCIAL;508.61
30/06/2021;COMERCIAL;262.28
30/06/2021;COMERCIAL;262.28
30/06/2021;COMERCIAL;262.28
30/06/2021;COMERCIAL;262.28
30/06/2021;COMERCIAL;262.28
30/06/2021;COMERCIAL;3,031.20
30/06/2021;COMERCIAL;2,383.45
30/06/2021;COMERCIAL;2,406.26
30/06/2021;COMERCIAL;1,277.25
30/06/2021;COMERCIAL;513.17
30/06/2021;COMERCIAL;1,599.99
30/06/2021;COMERCIAL;1,613.68
30/06/2021;COMERCIAL;24,101.54
30/06/2021;COMERCIAL;42,765.48
30/06/2021;COMERCIAL;29,481.59
30/06/2021;COMERCIAL;5,515.61
30/06/2021;COMERCIAL;12,593.51
30/06/2021;COMERCIAL;14,172.05
3/07/2021;COMERCIAL;1,720.98
3/07/2021;COMERCIAL;1,537.53
14/07/2021;COMERCIAL;2,866.38
14/07/2021;COMERCIAL;1,557.81
14/07/2021;COMERCIAL;2,320.03
14/07/2021;COMERCIAL;502.94
14/07/2021;COMERCIAL;502.94
14/07/2021;COMERCIAL;502.94
14/07/2021;COMERCIAL;502.94
14/07/2021;COMERCIAL;502.94
14/07/2021;COMERCIAL;502.94
14/07/2021;COMERCIAL;502.94
14/07/2021;COMERCIAL;502.94
14/07/2021;COMERCIAL;502.94
14/07/2021;COMERCIAL;502.94
14/07/2021;COMERCIAL;2,180.94
14/07/2021;COMERCIAL;2,303.34
14/07/2021;COMERCIAL;1,230.67
14/07/2021;COMERCIAL;778.90
14/07/2021;COMERCIAL;787.80
14/07/2021;COMERCIAL;787.80
14/07/2021;COMERCIAL;787.80
14/07/2021;COMERCIAL;787.80
14/07/2021;COMERCIAL;787.80
14/07/2021;COMERCIAL;1,889.41
14/07/2021;COMERCIAL;4,896.01
14/07/2021;COMERCIAL;5,207.58
14/07/2021;COMERCIAL;2,937.60
14/07/2021;COMERCIAL;1,936.15
14/07/2021;COMERCIAL;103.47
14/07/2021;COMERCIAL;103.47
14/07/2021;COMERCIAL;103.47
14/07/2021;COMERCIAL;103.47
14/07/2021;COMERCIAL;103.47
14/07/2021;COMERCIAL;103.47
14/07/2021;COMERCIAL;2,303.34
14/07/2021;COMERCIAL;278.17
14/07/2021;COMERCIAL;881.27
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;316.01
14/07/2021;COMERCIAL;230.33
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;126.83
14/07/2021;COMERCIAL;116.83
14/07/2021;COMERCIAL;116.83
14/07/2021;COMERCIAL;116.83
14/07/2021;COMERCIAL;116.83
14/07/2021;COMERCIAL;116.83
14/07/2021;COMERCIAL;116.83
14/07/2021;COMERCIAL;3,271.43
14/07/2021;RESIDENCIAL;803.39
14/07/2021;RESIDENCIAL;803.39
14/07/2021;RESIDENCIAL;803.39
14/07/2021;COMERCIAL;981.42
14/07/2021;RESIDENCIAL;803.39
14/07/2021;COMERCIAL;1,308.56
14/07/2021;COMERCIAL;3,485.07
14/07/2021;COMERCIAL;1,752.54
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;1,181.71
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;173.57
14/07/2021;COMERCIAL;1,181.71
20/07/2021;COMERCIAL;2,736.32
20/07/2021;COMERCIAL;427.74
20/07/2021;COMERCIAL;3,021.78
20/07/2021;COMERCIAL;6,598.92
20/07/2021;COMERCIAL;6,896.84
20/07/2021;RESIDENCIAL;3,918.59
20/07/2021;COMERCIAL;23,442.93
20/07/2021;COMERCIAL;15,238.71
20/07/2021;COMERCIAL;4,115.42
20/07/2021;RESIDENCIAL;6,169.74
20/07/2021;RESIDENCIAL;4,404.80
20/07/2021;RESIDENCIAL;6,169.74
20/07/2021;RESIDENCIAL;2,671.85
27/07/2021;COMERCIAL;3,621.03
27/07/2021;COMERCIAL;375.23
27/07/2021;COMERCIAL;142.51
27/07/2021;COMERCIAL;142.51
27/07/2021;COMERCIAL;142.51
27/07/2021;COMERCIAL;142.51
27/07/2021;COMERCIAL;142.51
27/07/2021;COMERCIAL;142.51
27/07/2021;COMERCIAL;142.51
27/07/2021;COMERCIAL;142.51
27/07/2021;COMERCIAL;142.51
27/07/2021;COMERCIAL;142.51
27/07/2021;COMERCIAL;142.51
27/07/2021;COMERCIAL;142.51
27/07/2021;COMERCIAL;142.51
27/07/2021;COMERCIAL;142.51
27/07/2021;COMERCIAL;142.51
27/07/2021;COMERCIAL;142.51
27/07/2021;COMERCIAL;142.51
27/07/2021;COMERCIAL;142.51
27/07/2021;COMERCIAL;142.51
27/07/2021;COMERCIAL;142.51
27/07/2021;COMERCIAL;142.51
27/07/2021;COMERCIAL;142.51
27/07/2021;COMERCIAL;142.51
27/07/2021;COMERCIAL;142.51
27/07/2021;COMERCIAL;142.51
27/07/2021;COMERCIAL;237.15
27/07/2021;COMERCIAL;1,095.65
27/07/2021;COMERCIAL;2,759.20
27/07/2021;RESIDENCIAL;1,327.26
27/07/2021;COMERCIAL;1,643.49
27/07/2021;COMERCIAL;3,941.72
27/07/2021;COMERCIAL;213.77
27/07/2021;COMERCIAL;584.58
